id,file_id,Раздел,Документ,Объектные,Функциональные,Процессные,Ограничения,Структурные
918,9,1.       ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ,"ТЕРМИНЫ И ОПРЕДЕЛЕНИЯ ДЛЯ ЦЕЛЕЙ НАСТОЯЩЕГО ДОКУМЕНТА
РЕСУРС – наработка оборудования от начала его эксплуатации или ее возобновления после ремонта до перехода в состояние, при котором дальнейшая эксплуатация недопустима или нецелесообразна. ",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Термины и определения
919,9,2.       ОБОЗНАЧЕНИЯ И СОКРАЩЕНИЯ,"АСДУЭ – автоматизированная система диспетчерского управления электроснабжением.
АСУ ТП – автоматизированная система управления технологическим процессом.
ВН – высшее напряжение.
ЗИП – запасные части, инструменты и приспособления.
ЕТТ – единые технические требования.
КЗ – короткое замыкание.
КИП – контрольно-измерительные приборы.
КФК – Корпоративный функциональный классификатор.
ЛКП – лакокрасочное покрытие.
НН – низшее напряжение.
ОЛ – опросный лист.
ОПУ – общеподстанционный пункт управления.
ПБВ – переключатель без возбуждения.
ПВХ – поливинилхлоридный.
ПК – персональный компьютер.
РЗ – релейная защита.
РПН – регулирование под нагрузкой.
РТИ – резинотехнические изделия.
РУ – распределительное устройство.
СН – среднее напряжение.
ТТ – трансформатор тока.
ХХ – холостой ход. 
ШАОТ – шкаф автоматического охлаждения трансформатора.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Обозначения и сокращения
920,9,3.       ОБЩАЯ ЧАСТЬ," 3.1. НАЗНАЧЕНИЕ
Силовые трансформаторы предназначены для преобразования электроэнергии в электрических сетях и в установках, предназначенных для приема и использования электроэнергии.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Назначение
921,9,3.       ОБЩАЯ ЧАСТЬ,"3.2. КЛИМАТИЧЕСКИЕ УСЛОВИЯ РАЙОНА ЭКСПЛУАТАЦИИ
Климатическое исполнение и значения температуры окружающего воздуха при хранении, транспортировании, монтаже и эксплуатации силовых трансформаторов приведены в Таблице 1.

Силовые трансформаторы должны быть рассчитаны для эксплуатации на открытом воздухе, с категорией размещения 1 и в помещениях с категорией размещения 3,4 по ГОСТ 15150, с выполнением эксплуатационных параметров при воздействии совокупности климатических факторов, характерных для данного макроклиматического района.
",Трансформатор,Система электроснабжения;Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на НД;Таблица;Требования
922,9,3.       ОБЩАЯ ЧАСТЬ,Таблица 1. Климатическое исполнение силовых трансформаторов,Трансформатор,Система электроснабжения;Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на НД;Таблица;Требования
923,9,3.       ОБЩАЯ ЧАСТЬ,"При транспортировании, хранении, монтаже и эксплуатации силовые трансформаторы должны выдерживать колебания температур окружающего воздуха.

Величина изменения температуры окружающего воздуха за 8 ч составляет для климатического исполнения У, УХЛ – 40 °С.

Относительная влажность окружающего воздуха при транспортировании, хранении, монтаже и эксплуатации силовых трансформаторов может достигать 100 % при 25 °С для У1 и УХЛ1, 98 % при 25 °С для У3 и 80 % при 25 °С для УХЛ4 согласно Таблице 6 ГОСТ 15150-69.

По содержанию в атмосфере на открытом воздухе коррозионно-активных агентов принять тип атмосферы II – промышленная Таблица 8 ГОСТ 15150-69.

",Трансформатор,Система электроснабжения;Энергоснабжение,Монтаж;Транспортирование;Хранение;Эксплуатация,Климатические условия;Климатическое исполнение,Ограничение по применению;Ссылка на НД;Ссылка на таблицу;Требования
924,9,3.       ОБЩАЯ ЧАСТЬ,"Силовые трансформаторы должны сохранять работоспособность и прочность во время и после сейсмического воздействия до значения, указанного в условном обозначении.

Исполнения по сейсмостойкости силовых трансформаторов, условное обозначение исполнения по сейсмостойкости, значение сейсмичности района размещения приведены в Таблице 2.

Сейсмостойкость силовых трансформаторов должна подтверждаться расчетами, выполненными Заводом-изготовителем. Расчеты сооружений должны выполняться в соответствии с требованиями СП 14.13330, расчеты и испытания оборудования должны выполняться с учетом требований ГОСТ 30546.1, ГОСТ 30546.2, ГОСТ 30546.3.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Сейсмичность;Сейсмостойкость,Ограничение по применению;Ссылка на НД;Таблица;Требования
925,9,3.       ОБЩАЯ ЧАСТЬ,"Таблица 2 Исполнения по сейсмостойкости силовых трансформаторов

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Сейсмичность;Сейсмостойкость,Ограничение по применению;Ссылка на НД;Таблица;Требования
926,9,4.       ТРЕБОВАНИЯ К ПРОЕКТИРОВАНИЮ И КОМПЛЕКТАЦИИ ОБОРУДОВАНИЯ,"Силовые трансформаторы должны соответствовать требованиям настоящих Методических указаний и техническим условиям Завода-изготовителя.

Генератор условного обозначения для подбора силового трансформатора с сухой изоляцией 6(10)/0,4 кВ представлен в Приложении 1 настоящих Методических указаний.

Генератор условного обозначения для подбора силового трансформатора с масляной изоляцией 6(10;20;35)/0,4 кВ представлен в Приложении 2 настоящих Методических указаний.

Генератор условного обозначения для подбора силового трансформатора с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом представлен в Приложении 3 настоящих Методических указаний.

Генератор условного обозначения для подбора силового трансформатора с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ представлен в Приложении 4 настоящих Методических указаний.

Генератор условного обозначения для подбора силового трансформатора с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ представлен в Приложении 5 настоящих Методических указаний.

Технические требования на проектирование и комплектацию силовых трансформаторов с сухой изоляцией 6(10)/0,4 кВ представлены в Приложении 6, настоящих Методических указаний.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ;Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ;Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом;Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ;Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ",Приложение;Технические требования
927,9,4.       ТРЕБОВАНИЯ К ПРОЕКТИРОВАНИЮ И КОМПЛЕКТАЦИИ ОБОРУДОВАНИЯ,"Технические требования на проектирование и комплектацию силовых трансформаторов с масляной изоляцией 6(10;20;35)/0,4 кВ представлены в Приложении 7 настоящих Методических указаний.

Технические требования на проектирование и комплектацию силовых трансформаторов с масляной изоляцией 20/6(10) кВ и 35/6(10) кВ представлены в Приложении 8 настоящих Методических указаний.

Технические требования на проектирование и комплектацию силовых трансформаторов с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ представлены в Приложении 9 настоящих Методических указаний.

Схематичное изображение геометрического расположения вводов силового трансформатора 6(10)/0,4 кВ представлено в Приложении 10 настоящих Методических указаний.

ОЛ на проектирование и изготовление силового трансформатора c масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом представлен в Приложении 11 настоящих Методических указаний и заполняется в случае замены при ремонте с приложением габаритно-присоединительных размеров существующего силового трансформатора.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ;Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ;Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом;Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ;Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ",Опросный лист;Приложение;Технические требования
928,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.1. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ СИЛОВОГО ТРАНСФОРМАТОРА С СУХОЙ ИЗОЛЯЦИЕЙ 6(10)/0,4 КВ
Схема условного обозначения силового трансформатора с сухой изоляцией 6(10)/0,4 кВ, выполненная на основании требований настоящих Методических указаний, приведена в Таблице 3.


",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ",Таблица;Условное обозначение
929,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 3. Схема условного обозначения силового трансформатора с сухой изоляцией 6(10)/0,4 кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ",Таблица;Условное обозначение
930,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.1.1 РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения силового трансформатора с сухой изоляцией 6(10)/0,4 кВ приведена в Таблице 4.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ",Таблица;Условное обозначение
931,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 4. Расшифровка условного обозначения силового трансформатора с сухой изоляцией 6(10)/0,4 кВ
",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ",Таблица;Условное обозначение
932,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.1.2 ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ

ТC-250/6/0,4-В-2-С-2-К-1-Е-У1-С0
ТС- – силовой трансформатор с сухой изоляцией; 250/ – номинальная мощность, кВА; 6/0,4- – номинальное напряжение обмоток ВН/НН, кВ; В- - устройство регулирования напряжения ПБВ; 2- – схема и группа соединения обмоток силового трансформатора У/Ун-0; С- – класс силового трансформатора по потерям активной мощности стандартный; 2- – степень защиты оболочки IP33; К- – тип ввода; 1-– расположение вводов с короткой стороны сбоку; Е- – естественное воздушное охлаждение; У1- – умеренный климат, категория размещения 1; С0 – несейсмостойкое.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с сухой изоляцией 6(10)/0,4 кВ",Таблица;Условное обозначение
933,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.2. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ СИЛОВОГО ТРАНСФОРМАТОРА С МАСЛЯНОЙ ИЗОЛЯЦИЕЙ 6(10;20;35)/0,4 КВ
Схема условного обозначения силового трансформатора с масляной изоляцией 6(10;20;35)/0,4 кВ, выполненная на основании требований настоящих Методических указаний, приведена в Таблице 5.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ",Таблица;Условное обозначение
934,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 5. Схема условного обозначения силового трансформатора с масляной изоляцией 6(10;20;35)/0,4 кВ
",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ",Таблица;Условное обозначение
935,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.2.1 РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения силового трансформатора с масляной изоляцией 6(10;20;35)/0,4 кВ приведена в Таблице 6.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ",Таблица;Условное обозначение
936,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 6. Расшифровка условного обозначения силового трансформатора с масляной изоляцией 6(10;20;35)/0,4 кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ",Таблица;Условное обозначение
937,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.2.2 ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ

ТМГ-1000/35/0,4-2-С-УХЛ4-С0
Т – силовой трансформатор; МГ- – герметичное исполнение; 1000/ – номинальная мощность, кВА; 35/0,4- – номинальное напряжение обмоток ВН/НН, кВ; 2- – схема и группа соединения обмоток силового трансформатора У/Ун-0; С- – стандартные потери активной мощности; УХЛ4- – умеренный и холодный климат, категория размещения 4; С0 – несейсмостойкое исполнение.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10,20,35)/0,4 кВ",Таблица;Условное обозначение
938,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.3. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ СИЛОВОГО ТРАНСФОРМАТОРА С МАСЛЯНОЙ ИЗОЛЯЦИЕЙ 6(10)/0,4 КВ С ФЛАНЦЕВЫМ ВВОДОМ
Схема условного обозначения силового трансформатора с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом, выполненная на основании требований настоящих Методических указаний, приведена в Таблице 7.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом",Таблица;Условное обозначение
939,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 7. Схема условного обозначения силового трансформатора с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом",Таблица;Условное обозначение
940,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.3.1 РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения силового трансформатора с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом приведена в Таблице 8.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом",Таблица;Условное обозначение
941,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 8. Расшифровка условного обозначения силового трансформатора с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом",Таблица;Условное обозначение
942,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.3.2 ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ 

ТМФ-1000/6/0,4-1-С-3-УХЛ4-С0-1
ТМ – силовой трансформатор с масляной изоляцией; Ф- – с фланцевым вводом с расширителем; 1000/ – номинальная мощность, кВА; 6/0,4 – номинальное напряжение обмоток ВН/НН, кВ; 1- – схема и группа соединения обмоток силового трансформатора Д/Ун-11; С- – со стандартными потерями; 3- – геометрическое расположение ввода с короткой стороны сверху; УХЛ4- – умеренный и холодный климат, категория размещения 4; С0- – несейсмостойкое; 1 – да (ОЛ приложен).",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 6(10)/0,4 кВ с фланцевым вводом",Таблица;Условное обозначение
943,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.4. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ СИЛОВОГО ТРАНСФОРМАТОРА С МАСЛЯНОЙ ИЗОЛЯЦИЕЙ 20/6(10) КВ, 35/6(10) КВ
Схема условного обозначения силового трансформатора 20/6(10) кВ, 35/6(10) кВ, выполненная на основании требований настоящих Методических указаний, приведена в Таблице 9.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ",Таблица;Условное обозначение
944,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 9. Схема условного обозначения силового трансформатора с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ",Таблица;Условное обозначение
945,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.4.1 РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения силового трансформатора с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ приведена в Таблице 10.
",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ",Таблица;Условное обозначение
946,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 10. Расшифровка условного обозначения силового трансформатора с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ",Таблица;Условное обозначение
947,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.4.2 ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ 

ТМН-6300/35/6-2-С-М-УХЛ4-С0
Т – силовой трансформатор; МН-6300/ –  с масляным охлаждением с естественной циркуляцией воздуха и масла, с регулированием напряжения под нагрузкой, номинальной мощностью 6300 кВА; 35/ – класс напряжения стороны ВН, кВ; 6- – класс напряжения стороны НН, кВ; 2- – схема и группа соединения обмоток силового трансформатора Ун/Д-11; С- – со стандартными потерями; М- – с масляной внутренней изоляцией вводов ВН; УХЛ4- – умеренный и холодный климат, категория размещения 4; С0 – несейсмостойкое.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,"Cиловой трансф-ор с масляной изоляцией 20/6(10) кВ, 35/6(10) кВ",Таблица;Условное обозначение
948,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.5. СХЕМА УСЛОВНОГО ОБОЗНАЧЕНИЯ СИЛОВОГО ТРАНСФОРМАТОРА 110/35/6(10) КВ, 110/6(10) КВ
Схема условного обозначения силового трансформатора с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ выполненная на основании требований настоящих Методических указаний, приведена в Таблице 11.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ,Таблица;Условное обозначение
949,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 11. Схема условного обозначения силового трансформатора с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ,Таблица;Условное обозначение
950,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.5.1 РАСШИФРОВКА УСЛОВНОГО ОБОЗНАЧЕНИЯ
Расшифровка условного обозначения силового трансформатора с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ в Таблице 12.

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ,Таблица;Условное обозначение
951,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Таблица 12. Расшифровка условного обозначения силового трансформатора с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ

",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ,Таблица;Условное обозначение
952,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.5.2 ПРИМЕРЫ УСЛОВНОГО ОБОЗНАЧЕНИЯ 

Т-40000/110/35/6-3-С-1-УХЛ1-C0
Т – силовой трансформатор 110 кВ; 40000/ – номинальная мощность, кВА; 110/35/ – класс напряжения стороны ВН и СН, кВ; 6/ – класс напряжения стороны НН, кВ; 3- – схема и группа соединения обмоток силового трансформатора Ун/Ун/Д-0-11; С- – со стандартными потерями; 1- – с измерительным вводом; УХЛ1 – умеренный и холодный климат, категория размещения 1; С0 – несейсмостойкое.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Cиловой трансф-ор с масляной изоляцией 110/35/6(10) кВ и 110/6(10) кВ,Таблица;Условное обозначение
953,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.6. ПРИМЕНЕНИЕ УСЛОВНОГО ОБОЗНАЧЕНИЯ
Схема условного обозначения силовых трансформаторов должна применяться при формировании унифицированного обозначения МТР в проектной документации.

Условное обозначение, заданное в настоящих Методических указаниях, рекомендуется применять также для формирования аналитических материалов для нужд планирования развития Системы типового проектирования, в том числе с использованием корпоративных информационных систем, содержащих данные о МТР.

Требования к подбору и комплектации силовых трансформаторов отражены в разделе 4 настоящих Методических указаний. Данные требования являются обязательными для исполнения и неизменными для всех вариантов изготовления силовых трансформаторов.

Применение настоящих Методических указаний для подбора силовых трансформаторов предполагает выполнение следующих действий:
§  для исключения ошибок при составлении условного обозначения, следует использовать Генератор условного обозначения (Приложения 1-5 настоящих Методических указаний);
§  выбор варианта изготовления силового трансформатора, в зависимости от условий эксплуатации (Таблицы 1-2 требований настоящих Методических указаний и Приложений 6-10 настоящих Методических указаний).

Условное обозначение для силового трансформатора вносится в спецификацию оборудования, изделий и материалов по форме ГОСТ 21.110 в графу «Наименование и техническая характеристика», в графу «Тип, марка, обозначение документа, опросного листа» вносится номер и версия настоящих Методических указаний.

Условное обозначение силового трансформатора, соответствует следующему подклассу КФК корпоративного справочника материалов: 12-050200.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Ссылка на НД;Ссылка на таблицу;Требования;Условное обозначение
954,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"5.7. ПРИМЕНЕНИЕ И ИСПОЛЬЗОВАНИЕ ОПРОСНОГО ЛИСТА

Методические указания предусматривают внесение 3-х типов параметров ОЛ:
- неизменные (независящие от проектных и иных условий) – требования выделены в ОЛ черным шрифтом;
- изменяемые (подлежащие изменению в зависимости от проектных и иных условий) – требования выделены в ОЛ красным шрифтом;
- переменные (с выбором из фиксированного списка значений) – требования представлены в ОЛ в виде активных элементов управления – «галочек» и выпадающих списков.

Применение требований настоящих Методических указаний при проектировании и/или комплектации предполагает выполнение следующих операций:
- заполнение изменяемых и переменных параметров на основании требований проекта (Заказчика); при этом изменяемые параметры (красным шрифтом) изменяются непосредственно (вручную), а переменные параметры выбираются из списков, либо в виде опций («галочки»);
- проверка и оформления (ОЛ) с присвоением ему шифра проекта при проектировании и/или комплектации МТР.

Примечание: При заполнении ОЛ необходимо исключить наименования и марки оборудования и материалов, ссылки на Технические условия и конструктивное исполнение оборудования, а так же упоминание конкретного Завода-изготовителя.",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Опросный лист;Требования;Условное обозначение
955,9,5. УСЛОВНОЕ ОБОЗНАЧЕНИЕ.,"Для корректной работы активных элементов в ОЛ («галочек» и списков) требуется настроить безопасность макросов MS Word:
- для MS Word 2003 и более ранних версий: 
- Сервис | Макрос | Безопасность | Уровень безопасности | Активировать опцию «НИЗКАЯ»;
- для MS Word 2007 и более поздних версий:
- Файл | Параметры | Центр управления безопасностью | Параметры центра управления безопасностью | Параметры макросов | Активировать опции «ВКЛЮЧИТЬ ВСЕ МАКРОСЫ» и «ДОВЕРЯТЬ ДОСТУП К ОБЪЕКТНОЙ МОДЕЛИ…».

После настройки безопасности макросов потребуется перезапустить MS Word (закрыть все окна и вновь открыть файл).

Также для активации встроенных элементов управления («галочек» и списков) необходимо деактивировать «режим конструктора»:
- Для MS Word 2003 и более ранних версий:
- Вид | Панели инструментов | Элементы управления | отключить «Режим конструктора»;
- Для MS Word 2007 и более поздних версий:

Вкладка «Разработчик» (при ее отсутствии, необходимо добавить ее на ленту через Файл | Параметры | Настройка ленты) | Элементы управления | отключить «Режим конструктора».",Трансформатор,Система электроснабжения;Энергоснабжение,Преобразование;Энергоснабжение,Не опознано,Опросный лист;Требования;Условное обозначение
956,9,6.       ССЫЛКИ,1.             Федеральный закон от 10.01.2002 № 7-ФЗ «Об охране окружающей среды».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
957,9,6.       ССЫЛКИ,2.             Федеральный закон от 24.06.1998 № 89-ФЗ «Об отходах производства и потребления».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
958,9,6.       ССЫЛКИ,3.             Федеральный закон от 04.05.1999 № 96-ФЗ «Об охране атмосферного воздуха».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
959,9,6.       ССЫЛКИ,4.             Федеральный закон от 21.07.1997 № 116-ФЗ «О промышленной безопасности опасных производственных объектов».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
960,9,6.       ССЫЛКИ,5.             Федеральный закон от 27.12.2002 № 184-ФЗ «О техническом регулировании».,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
961,9,6.       ССЫЛКИ,6.             ГОСТ 12855-77 Пластина резиновая для трансформаторов. Технические условия.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
962,9,6.       ССЫЛКИ,"7.             ГОСТ 14254-2015 (IEC 60529:2013) Степени защиты, обеспечиваемые оболочками (Код IP).",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
963,9,6.       ССЫЛКИ,8.             ГОСТ 15140-78. Материалы лакокрасочные. Методы определения адгезии.,Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
964,9,6.       ССЫЛКИ,"9.             ГОСТ 15150-69 Машины, приборы и другие технические изделия. Исполнения для различных климатических районов. Категории, условия эксплуатации, хранения и транспортирования в части воздействия климатических факторов внешней среды.",Не опознано,Не опознано,Не опознано,Не опознано,Ссылка на НД;Ссылки
